X,Y,xcoord,ycoord,imb_nbr_logloc,imb_type,addr_numero,addr_nom_voie
-1.56907222793083,47.2297470091836,-174668.321431127,5979655.59158151,1,PA,42,Rue Félix Faure,
-1.5573141341006,47.2298812289891,-173359.416413247,5979677.59448747,1,PA,32,Passage Robin,
-1.54757274394916,47.2131757993872,-172275.009821969,5976939.46987915,3,IM,13,Rue Monteil,
-1.56736723383165,47.2293904407287,-174478.522356201,5979597.13891254,1,PA,10,Rue des Prés,
-1.54987014787286,47.2173283356119,-172530.755656903,5977620.01602017,21,IM,8,Impasse Saint Laurent,
-1.57338563693605,47.2326788373413,-175148.487925172,5980136.22438848,1,PA,74,Rue de la Martinière,
-1.54974653982717,47.2174414055605,-172516.995672198,5977638.54744485,0,IM,8,Impasse Saint Laurent,
-1.5556211612732,47.2304167655068,-173170.955540174,5979765.386554,1,PA,1,Rue Fellonneau,
-1.56829430799729,47.2111199298589,-174581.723780247,5976602.55959063,1,PA,4,Rue Dobrée,
-1.55796467000885,47.2262846232455,-173431.833739295,5979088.0153787,7,IM,16,Rue Eugène Tessier,
-1.54743840916041,47.2124190842396,-172260.05574169,5976815.45994667,3,IM,3,Rue Laennec,
-1.56512737004358,47.210108632886,-174229.181859867,5976436.8357944,12,IM,8,Rue Montaudouine,
-1.54355230554853,47.2238978116938,-171827.456666446,5978696.77571922,4,IM,2,Rue de Courson,
-1.55304353894162,47.2324253757084,-172884.015934764,5980094.67179815,1,PA,37,avenue de la coquetterie,
-1.55666505240378,47.2295009784118,-173287.160969273,5979615.25943755,1,PA,13,Passage Robin,
-1.55643930934238,47.2291221020924,-173262.031366628,5979553.15011657,4,IM,21,rue du mont goguet,
-1.55490310448129,47.2158228526819,-173091.021823738,5977373.28098528,2,PA,2,Rue des Carmes,
-1.57035811393462,47.2252640318759,-174811.465606288,5978920.72066071,1,PA,5,Chemin de la Pelleterie,
-1.55841287537044,47.2318895004271,-173481.727731919,5980006.82086796,22,IM,1,Rue Soubzmain,
-1.55650810643716,47.2271625608641,-173269.689824188,5979231.92895759,20,IM,26,Rue de la Carterie,
-1.55273200309315,47.2167243589408,-172849.335922749,5977521.02886539,2,PA,28,Rue de Verdun,
-1.55079913637105,47.2128596324626,-172634.170183474,5976887.65645643,19,IM,1,Allée de la Maison Rouge,
-1.5498829857873,47.2205967316951,-172532.184767001,5978155.70068946,2,PA,0,impasse audran,
-1.56496311741929,47.2248952220198,-174210.897341369,5978860.26636517,1,PA,35,Rue Général Bedeau,
-1.54022945627895,47.2209216045642,-171457.558777773,5978208.94861542,1,PA,15,Avenue des 3 Frères,
-1.5672655929834,47.2270949264376,-174467.20774873,5979220.84208016,15,IM,30,Rue Alphonse Daudet,
-1.56681084149026,47.2243534335403,-174416.585044077,5978771.45865302,8,IM,4,Rue d’Angoumois,
-1.55061995202746,47.2234624326039,-172614.223473587,5978625.41146233,32,IM,15,Allée de la Reine Margot,
-1.55924092143013,47.212766415742,-173573.905397636,5976872.38016303,19,IM,5,Place de la Bourse,
-1.55921580313747,47.2314836566459,-173571.109242088,5979940.28778058,1,PA,21,Rue du Ballet,
-1.54354617143001,47.2249846727261,-171826.773819496,5978874.92883989,1,PA,14,Rue Saint Charles,
-1.54990896718183,47.2256861697747,-172535.077002609,5978989.91685831,1,PA,39,Rue Général Margueritte,
-1.54109692627217,47.2252250407364,-171554.125095697,5978914.32932066,1,PA,14,Rue Gaston Turpin,
-1.56205137449672,47.2270299548388,-173886.763601907,5979210.1917163,1,PA,16,Rue Noire,
-1.56202428168625,47.2141356665088,-173883.747644043,5977096.77475644,12,IM,1,Rue Jean de la Fontaine,
-1.56047539279037,47.2146520936115,-173711.326120858,5977181.40900523,7,IM,8,Rue Boileau,
-1.56697876271022,47.2273316837762,-174435.277948775,5979259.65225298,15,IM,26,Rue Alphonse Daudet,
-1.56961745941599,47.2281609135094,-174729.016322419,5979395.58414453,33,IM,10,Rue Félix Faure,
-1.55937512442149,47.2301337496537,-173588.844806298,5979718.99082752,1,PA,28,Rue François Bruneau,
-1.57253594984684,47.213206906952,-175053.901191067,5976944.5678023,11,IM,17,Rue Alfred Riom,
-1.5546584708017,47.2244533841754,-173063.789327095,5978787.84207676,18,IM,29,Quai de Versailles,
-1.56189232470626,47.2246645631284,-173869.058260223,5978822.45760895,1,PA,15,Passage des Petites Soeurs des Pauvres,
-1.54436368959233,47.2321711671507,-171917.779525039,5980052.99695629,1,PA,24,Rue du Port Guichard,
-1.54440752522262,47.2307672136861,-171922.659285082,5979822.83702846,2,PA,4,avenue du chalet,
-1.56325117786119,47.2269826757758,-174020.325101493,5979202.44158086,1,PA,16,Rue Villebois Mareuil,
-1.54090353995171,47.2271218066996,-171532.597428977,5979225.24838728,1,PA,13,Avenue de la Pajaudière,
-1.57451714805778,47.2107208650123,-175274.44716707,5976537.16344607,1,PA,23,Boulevard de Launay,
-1.54993773805438,47.2251710340105,-172538.279761492,5978905.47666716,1,PA,17,Rue du 65 Ème Régiment d’Infanterie,
-1.54548221652188,47.2271766096952,-172042.293373276,5979234.23189407,1,PA,1,Rue François Farineau,
-1.56375629416043,47.2270168739079,-174076.554390716,5979208.04744752,1,PA,11,Rue Villebois Mareuil,
-1.56462297193536,47.2211347083605,-174173.032519302,5978243.87733315,5,IM,3,Rue Bergère,
-1.55482870946019,47.2224357458762,-173082.740207871,5978457.12656593,1,PA,16,Rue Adolphe Moitié,
-1.55552661972265,47.2298433550423,-173160.431222908,5979671.38573427,2,PA,2,Rue Francis Garnier,
-1.57508713793242,47.2163480155815,-175337.898149672,5977459.34963873,1,PA,28,Rue Colonel Desgrées du Lou,
-1.5645589261209,47.2139140086723,-174165.902971849,5977060.44878937,9,IM,17,Rue Racine,
-1.56784112938224,47.2195829728595,-174531.276167582,5977989.54377361,1,PA,14,Passage Leroy,
-1.55628229803898,47.2307830211119,-173244.552948285,5979825.42841658,1,PA,44,Boulevard Amiral Courbet,
-1.56469162303114,47.2302354010688,-174180.674724328,5979735.65485227,6,IM,12,Rue Costes et le Brix,
-1.55872334536985,47.2311017585403,-173516.28909416,5979877.68075697,1,PA,15,Rue de Provence,
-1.56244635774746,47.2182987586531,-173930.732936252,5977779.0632922,7,IM,12,Rue d’Erlon,
-1.53935396898106,47.2279941464939,-171360.099977577,5979368.24660873,1,PA,19,Rue Gabrielle le Pan de Ligny,
-1.57001056379014,47.2226806320466,-174772.776501179,5978497.26572312,4,IM,22,Rue de Miséricorde,
-1.56390616922934,47.2232731183063,-174093.238407069,5978594.3805863,1,PA,2,Cour des Songes,
-1.56860977956893,47.2302927939795,-174616.841914963,5979745.0634603,18,IM,54,Rue Félix Faure,
-1.55777171317549,47.2260532503399,-173410.353882861,5979050.08859008,2,PA,10,Rue Eugène Tessier,
-1.54650784318142,47.2135332474894,-172156.46561076,5976998.04883161,1,PA,12,Rue Fouré,
-1.56083584676135,47.2126224259269,-173751.451673362,5976848.78326185,14,IM,11,Rue Jean Jacques Rousseau,
-1.54804815292118,47.2282797017879,-172327.932106653,5979415.05674561,1,PA,39,Rue Général de Sonis,
-1.54431602527438,47.2293234827754,-171912.473557436,5979586.1624636,11,IM,69,Rue du Coudray,
-1.55152270945808,47.2098688712904,-172714.717971074,5976397.54591788,6,IM,34,Boulevard Jean Monnet,
-1.57420153738538,47.2232230246643,-175239.313547729,5978586.16965822,1,PA,47,Rue de Carcouet,
-1.54295130071559,47.2265500224289,-171760.553114478,5979131.51997951,2,PA,105,Rue Général Buat,
-1.57475111314606,47.2153693337035,-175300.49204156,5977298.95469982,11,IM,12,Rue Colonel Desgrées du Lou,
-1.56872001801204,47.2164101028443,-174629.113602315,5977469.52514181,2,PA,6,Rue Marie Anne du Boccage,
-1.57554712960822,47.2231788722937,-175389.104188791,5978578.93257974,1,PA,33,Rue des Folies Chaillou,
-1.55528450197595,47.2157943186626,-173133.478798632,5977368.60458524,1,PA,6,rue des halles,
-1.54183246376283,47.2247949078552,-171636.004754617,5978843.82321644,1,PA,28,Rue Gaston Turpin,
-1.57545360251637,47.2139483133505,-175378.692800551,5977066.07073547,1,PA,11,Rue de la Ville En Bois,
-1.56741438596598,47.2298575030414,-174483.771307784,5979673.70504406,1,PA,4,Rue Brindejonc des Moulinais,
-1.56772776471359,47.2310715533142,-174518.656470394,5979872.72903837,1,PA,50,Rue Casimir Perier,
-1.54833203411387,47.2207207970375,-172359.53361647,5978176.0354428,6,IM,65,Rue Maréchal Joffre,
-1.55511750417086,47.2218607789147,-173114.888688006,5978362.88477694,6,IM,6,Rue Adolphe Moitié,
-1.56760230237436,47.2206564926472,-174504.690066677,5978165.4957173,1,PA,44,Rue Docteur Brindeau,
-1.55703310577647,47.2256314386334,-173328.132483306,5978980.9453824,1,PA,9,Rue de Bouillé,
-1.55705038197106,47.2206259409721,-173330.05566049,5978160.48819015,1,PA,17,Rue Jeanne d’Arc,
-1.55613812969526,47.2186283549982,-173228.504201674,5977833.08307529,1,PA,28,Rue Armand Brossard,
-1.56357375755643,47.2230607779606,-174056.234508907,5978559.57559764,1,PA,31,Rue des Hauts Pavés,
-1.56490316202154,47.2261420330338,-174204.223137022,5979064.64188415,1,PA,8,Avenue Jules Bécigneul,
-1.55731586904195,47.2148261205583,-173359.609546035,5977209.92945996,1,PA,1,Place Félix Fournier,
-1.5480605044628,47.2300872472294,-172329.307073977,5979711.36755473,1,PA,19,rue louis primault,
-1.5400329132284,47.2140128148835,-171435.679705467,5977076.64143599,26,IM,36,Quai Malakoff,
-1.56383464526218,47.2259181323602,-174085.276395466,5979027.94004453,3,PA,1,Rue Général Bedeau,
-1.54365808083155,47.2308281846733,-171839.23151709,5979832.83230292,4,IM,62,Rue du Coudray,
-1.57012240113361,47.2218555995935,-174785.226177306,5978362.03584847,1,PA,5,Rue Gabriel Luneau,
-1.54008513741872,47.2254946671217,-171441.493275741,5978958.52596855,1,PA,82,Rue de Coulmiers,
-1.54195291468357,47.2316029586621,-171649.413289779,5979959.8458233,1,PA,6,Avenue Violain,
-1.56962386537699,47.2226327709761,-174729.729430736,5978489.42082686,1,PA,24,Rue Gabriel Luneau,
-1.56580025151201,47.2296596468989,-174304.086682297,5979641.27014727,1,PA,26,Rue Costes et le Brix,
-1.56475991631738,47.2239203002864,-174188.277098176,5978700.46190597,1,PA,8,Cour des Voltigeurs,
-1.54810754153522,47.2099850769709,-172334.543216928,5976416.58859028,8,IM,13,Rue Pérelle,
-1.56658499096494,47.2154122109995,-174391.443478602,5977305.98174379,1,PA,5,Rue Bertrand Geslin,
-1.54657525606941,47.2274808729431,-172163.969979123,5979284.1080036,1,PA,29,Rue Desaix,
-1.56312723307338,47.2303601840637,-174006.527630827,5979756.11095075,21,IM,2,Rue Charles le Goffic,
-1.55155047387802,47.2189576048653,-172717.808692163,5977887.04640702,5,IM,5,Rue du Roi Albert,
-1.56120314401905,47.2153177871781,-173792.339017059,5977290.50688683,9,IM,11,Rue du Calvaire,
-1.57041371958105,47.2258885718642,-174817.655598534,5979023.09449417,4,IM,1,Rue Henri Guichard,
-1.57188976578806,47.2223449237785,-174981.968310684,5978442.2400131,1,PA,13,Rue George Sand,
-1.55710323394653,47.2249072639132,-173335.939115487,5978862.24023252,1,PA,45,Rue de la Distillerie,
-1.54246927931782,47.2180788668284,-171706.894737928,5977743.02391465,9,IM,1,Place Charles le Roux,
-1.53833636714459,47.2123028727544,-171246.82105931,5976796.41544906,1,PA,3,Allée Jacques Berque,
-1.57569157885449,47.2220820079811,-175405.184205332,5978399.14590991,5,IM,16,Rue des Folies Chaillou,
-1.54114433212351,47.2197900852956,-171559.402290929,5978023.48962013,1,PA,14,rue frédéric cailliaud,
-1.5390322761158,47.2142504423437,-171324.289291624,5977115.58463247,1,PA,4,Rue du Progrès,
-1.57365859632712,47.2204940440161,-175178.873625593,5978138.86984761,10,IM,2,Rue des Dervallières,
-1.57145716388729,47.2162389210507,-174933.811287374,5977441.47012704,1,PA,7,Avenue René Bazin,
-1.54729251526236,47.219512688765,-172243.814907249,5977978.02420054,3,IM,10,Rue Georges Clemenceau,
-1.57166110471925,47.214508464903,-174956.513876941,5977157.87044478,8,IM,32,Rue de Gigant,
-1.5624494161576,47.2217839931056,-173931.073396911,5978350.29903199,2,IM,20,Place Viarme,
-1.55646866105565,47.2295267419624,-173265.298784404,5979619.48288108,1,PA,10,Passage Robin,
-1.56280073551218,47.2267885109424,-173970.18208857,5979170.61353194,7,IM,8,Rue Villebois Mareuil,
-1.57094789001424,47.231530639307,-174877.119179153,5979947.98998291,1,PA,10,Rue de la Gourmette,
-1.53945897638147,47.2292615049688,-171371.78934792,5979576.00242481,10,IM,3,Avenue de l’Eperonnière,
-1.56614258343084,47.2305479204184,-174342.194897183,5979786.88729721,1,PA,16,Impasse des Aviateurs,
-1.57393145635786,47.2119298566938,-175209.248265272,5976735.28663121,8,IM,11,Rue de Belleville,
-1.55167464501837,47.215647745202,-172731.631360279,5977344.58290796,16,IM,4,Place des Jacobins,
-1.55127939338122,47.2223498848078,-172687.632149295,5978443.05316945,3,IM,9,rue sully,
-1.55829628387366,47.2275701151271,-173468.748825867,5979298.73701153,2,PA,15,Rue Bonnamen,
-1.55871796885742,47.2295464212424,-173515.690583534,5979622.70892569,1,PA,23,Rue Cochard Polenne,
-1.5511612045294,47.2178141383072,-172674.475426494,5977699.63618278,6,IM,4,Rue Saint Pierre,
-1.54669363297352,47.2129037319936,-172177.147635811,5976894.88346724,60,IM,18,Rue Fouré,
-1.57126745734407,47.228663903531,-174912.693251583,5979478.03806723,1,PA,122,Rue des Hauts Pavés,
-1.57023622608022,47.2143618282,-174797.897112401,5977133.83898555,16,IM,20,Rue de Gigant,
-1.55436295709637,47.2323870171066,-173030.892891895,5980088.38329263,2,PA,12,Rue de la Haute Forêt,
-1.53925110473396,47.2198282610313,-171348.649181968,5978029.74665948,9,IM,21,Rue François Evellin,
-1.56199693723081,47.2177844229616,-173880.703673187,5977694.76599404,4,IM,24,Rue Mercoeur,
-1.56377174255432,47.227413044664,-174078.274098057,5979272.98928241,1,PA,39,Rue Anatole le Braz,
-1.57306952523903,47.2243769317293,-175113.298532026,5978775.31035951,1,PA,11,Rue Camille Flammarion,
-1.56184975459264,47.2246211518401,-173864.319376852,5978815.34180879,1,PA,13,Passage des Petites Soeurs des Pauvres,
-1.55876514172833,47.2162164009,-173520.941843502,5977437.77930226,9,IM,4,Rue Guépin,
-1.55105403172276,47.2186389592689,-172662.545004232,5977834.82108681,14,IM,2,Rue du Roi Albert,
-1.54785545930785,47.2214383857684,-172306.481551738,5978293.65173576,6,IM,40,Rue Maréchal Joffre,
-1.56635253423693,47.2256339941616,-174365.566514009,5978981.36428191,1,PA,45,Rue du Maine,
-1.55638152187563,47.2230599898039,-173255.598495256,5978559.44641008,1,PA,4,impasse saint-stanislas,
-1.56044901942632,47.2275349443895,-173708.390251401,5979292.97165216,2,PA,49,Rue de Châteaulin,
-1.55163840870076,47.2174662318815,-172727.597551854,5977642.61632169,4,IM,24,Rue des Carmélites,
-1.56746428784989,47.2103996983523,-174489.326360091,5976484.53310567,11,IM,11,Rue d’Alger,
-1.55159894005197,47.2179817910201,-172723.203921968,5977727.11363123,0,IM,4,Place Saint Pierre,
-1.54648651195245,47.2189717246705,-172154.091029213,5977889.36061965,1,PA,5,Rue Georges Clemenceau,
-1.55830952487186,47.232470699424,-173470.222807044,5980102.10216963,1,PA,7,Rue Soubzmain,
-1.55188645275475,47.2310641152552,-172755.209689639,5979871.50967448,1,PA,45,Rue Fontaine de Barbin,
-1.56630178655298,47.2136513886847,-174359.917307672,5977017.41001566,9,IM,5,Rue de la Galissonnière,
-1.55972432426458,47.227843033534,-173627.717555016,5979343.47526199,7,IM,39,Rue de Châteaulin,
-1.55623571622985,47.2294141697364,-173239.367485012,5979601.02882333,2,PA,4,Passage Robin,
-1.57200076717461,47.2130026006822,-174994.324928513,5976911.08604418,1,PA,2,Rue Alfred Riom,
-1.5506996006658,47.2114838395589,-172623.08991945,5976662.19516798,6,IM,9,Avenue de l’Hôtel Dieu,
-1.53974985871886,47.2205030586967,-171404.170221599,5978140.34738153,1,PA,7,Avenue des 3 Frères,
-1.56791510750104,47.230919879394,-174539.511374097,5979847.8642921,1,PA,57,Rue Casimir Perier,
-1.54646264951935,47.2115421203287,-172151.434675311,5976671.74594718,5,IM,8,Rue de Saverne,
-1.55205335187973,47.225538759742,-172773.788815245,5978965.753569,25,IM,39,Rue Jean Emile Laboureur,
-1.57165854816742,47.2106714821611,-174956.229282893,5976529.07094068,8,IM,1,Rue de Brosses,
-1.55667314365863,47.2127187312151,-173288.061683643,5976864.56566524,12,IM,15,Allée Duguay Trouin,
-1.56271060381966,47.2237395647242,-173960.148674454,5978670.83692894,1,PA,9,Rue de Friedland,
-1.5671038621828,47.2308571926424,-174449.203958362,5979837.58772632,12,IM,27,Rue de la Saulzinière,
-1.56718737711179,47.2289195950174,-174458.500797731,5979519.95324652,1,PA,26,Rue des Rosiers,
-1.55159894005197,47.2179817910201,-172723.203921968,5977727.11363123,15,IM,4,Place Saint Pierre,
-1.56365336695857,47.213638600182,-174065.096587016,5977015.31421157,16,IM,9,Rue Racine,
-1.54127271652035,47.2150688415987,-171573.693976611,5977249.70802166,2,IM,9,Rue des Remorqueurs,
-1.56422434789843,47.2243697568208,-174128.657894493,5978774.13428394,1,PA,42,Rue des Hauts Pavés,
-1.55592150810586,47.228001742219,-173204.389996646,5979369.4917476,10,IM,4,Rue de l’Ouche de Versailles,
-1.57171779534307,47.2105609281623,-174962.824648317,5976510.95417624,5,IM,3,Rue de Brosses,
-1.57391460897838,47.214234579577,-175207.372823568,5977112.98498286,3,IM,13,Place Canclaux,
-1.5559984159263,47.2143459342579,-173212.951336056,5977131.23422134,10,IM,2,Rue Sainte Catherine,
-1.54947821495819,47.2221230941287,-172487.125884416,5978405.88025982,103,IM,68,Rue Préfet Bonnefoy,
-1.54787909400218,47.2232229484725,-172309.112553876,5978586.1571695,1,PA,28,Rue Préfet Bonnefoy,
-1.56621410982488,47.2193856421816,-174350.157178946,5977957.20128621,1,PA,13,Passage Saint Yves,
-1.54692018296261,47.2167498795305,-172202.367065235,5977525.21147195,13,IM,1,Place de la Duchesse Anne,
-1.56455302887716,47.2243432727293,-174165.246493679,5978769.79314385,2,PA,42,Rue des Hauts Pavés,
-1.54028451194123,47.2143816866562,-171463.687546063,5977137.09347164,2,PA,40,Rue du Pré Gauchet,
-1.55861631979049,47.2304206287972,-173504.375061164,5979766.0198777,1,PA,1,Rue de Provence,
-1.53880245476664,47.2254908504913,-171298.705696062,5978957.90035214,2,PA,15,Rue d’Aurelle de Paladines,
-1.55809388407053,47.2325964173305,-173446.217782846,5980122.71240075,1,PA,12,Rue Soubzmain,
-1.56078987944147,47.22259785044,-173746.334614719,5978483.69701489,1,PA,3,Rue des Capitaines de Clerville,
-1.56526515774067,47.2143550827126,-174244.520316145,5977132.73350741,9,IM,24,Rue Racine,
-1.54070254361615,47.225443403337,-171510.222619252,5978950.12288847,1,PA,6,Rue Gaston Turpin,
-1.55156423623723,47.2299856480692,-172719.340710983,5979694.71214284,6,IM,13,Boulevard Van Iseghem,
-1.56797871401366,47.2198390596559,-174546.592018692,5978031.51656512,1,PA,20,Passage Leroy,
-1.55666685020722,47.2285856145504,-173287.361099837,5979465.20429491,9,IM,13,Rue du Mont Goguet,
-1.57188216491691,47.226038006409,-174981.122185579,5979047.58980139,1,PA,6,Rue du Douet Garnier,
-1.54286692278259,47.2179144729187,-171751.160205943,5977716.08051773,7,IM,26,Boulevard de Stalingrad,
-1.56975087103088,47.2250941184199,-174743.867635455,5978892.86886287,1,PA,2,Chemin de la Pelleterie,
-1.5706629279006,47.2316095206999,-174845.397341767,5979960.92158693,3,IM,26,Rue du Grand Clos,
-1.56146048892693,47.2152896115246,-173820.986521162,5977285.88926284,5,IM,17,Rue du Calvaire,
-1.56540910043454,47.2201343023701,-174260.543943529,5978079.90728848,0,PA,8,Passage Louis Lévesque,
